platform,id,name,sale,price,shop_name,shop_id,unite_id,brand_name,timestamp
tiki,214242717,x-men-legends-vol-2-mutant-mayhem-p214242717,0,371200.0,Nhà sách Fahasa,53660,,NaN,1730204102.966062
tiki,101361009,den-dau-men-lam-gom-bat-trang-p101361009,3,68000.0,Bát Tràng Ceramic,97126,,Bát Tràng,1730204102.966062
tiki,193589129,bot-banh-bao-vinh-thuan-400g-co-men-p193589129,38,23200.0,VietTin Mart Official,16817,,VietTin Mart,1730204102.966062
tiki,271696962,giay-golf-nam-pgm-men-microfibre-golf-shoes-xz184-p271696962,0,1645000.0,PGM GOLF OFFICIAL STORE,1262,,PGM,1730204102.967063
tiki,274275669,sanwich-dua-men-tu-nhien-260gram-p274275669,0,55000.0,GRAND CASTELLA,64885,,Grand Castella,1730204102.967063
tiki,73135713,combo-3-quan-ngu-nam-giordano-men-s-cotton-boxers-01179139-p73135713,18,282000.0,Giordano Vietnam,20520,,GIORDANO,1730204102.967063
tiki,155001062,bong-tam-tron-tao-bot-cao-cap-mem-mai-de-dang-cha-rua-tay-sach-te-bao-chet-p155001062,103,25000.0,Jodily StarHome HP,151652,,Jodily StarHome,1730204102.967063
tiki,155348694,men-tieu-hoa-cho-tom-ca-microzyme-s-p155348694,0,180000.0,THANVUONG OFFICIAL,138924,,THN VNG,1730204102.967063
tiki,272532928,men-who-hate-women-p272532928,0,429000.0,Blue Horizon Books,12696,,NaN,1730204102.967063
tiki,134354887,chao-tu-men-gom-ceramic-rapido-ferroli-p134354887,8,289000.0,SOGI  Dùng Gia ình,248456,,Rapido,1730204102.967063
tiki,40260666,quan-lot-nam-sexy-men-thoang-khi-mau-trang-p40260666,15,44100.0,Beauty and Fashion,103662,,OEM,1730204102.967063
tiki,241980823,combo-20-kep-inox-304-phoi-quan-ao-chan-men-p241980823,400,15000.0,Jodily StarHome HP,151652,,Jodily StarHome,1730204102.967063
tiki,274325459,tinh-chat-chong-nang-nivea-duong-am-vuot-troi-daily-moist-spf50-pa-180ml-p274325459,1,203000.0,Watsons Vietnam Official Store,337164,,Nivea,1730204102.967063
tiki,273886393,bat-dia-coc-trang-men-naturehike-cnk2300cw013-p273886393,7,150000.0,in dân dng và  Outdoor TL,320525,,Naturehike,1730204103.577054
tiki,54828473,lo-hoa-men-hoa-bien-gom-su-bat-trang-p54828473,4,219000.0,Ca hàng gm s Bát Tràng,135368,,Bát Tràng,1730204103.578053
tiki,263108648,tinh-chat-duong-the-nivea-sang-da-extra-bright-super-c-vitamin-serum-spf50-pa-320ml-p263108648,3,237000.0,Watsons Vietnam Official Store,337164,,Nivea,1730204103.578053
tiki,274454217,xit-ngan-mui-nu-serum-trang-min-nivea-100ml-p274454217,2,81000.0,Watsons Vietnam Official Store,337164,,Nivea,1730204103.578053
tiki,32601845,ecoclean-compost-men-vi-sinh-u-phan-compost-p32601845,156,82000.0,ECOCLEAN VIETNAM,70252,,EcoCleanTM,1730204103.578053
tiki,91276314,mam-bong-men-ran-noi-p91276314,1,494000.0,Tinh Hoa Gm Vit,134923,,Bát Tràng,1730204103.578053
tiki,274325399,tinh-chat-duong-the-trang-da-phuc-hoi-chong-nang-nivea-180ml-p274325399,3,155000.0,Watsons Vietnam Official Store,337164,,Nivea,1730204103.578053
tiki,273986820,men-dinh-duong-cao-cap-bragg-127g-thuc-pham-tot-cho-suc-khoe-p273986820,1,262000.0,Caracao Food,347382,,Bragg,1730204103.578053
tiki,273760458,sach-twelve-angry-men-by-reginald-rose-uk-edition-paperback-p273760458,0,595840.0,Experal,14626,,NaN,1730204103.578053
tiki,95294211,men-vi-sinh-cho-ca-koika-psb-1-lit-p95294211,0,250000.0,KOIKA Aquarium,52794,,KOIKA,1730204103.578053
tiki,274325489,tinh-chat-duong-the-trang-da-ban-dem-nivea-180ml-p274325489,1,155000.0,Watsons Vietnam Official Store,337164,,Nivea,1730204103.578053
tiki,59373904,men-duong-ruot-cho-tom-ca-lalpack-probio-nhap-khau-p59373904,1,530000.0,THANVUONG OFFICIAL,138924,,LALLEMAND,1730204103.578053
tiki,263108938,tinh-chat-duong-the-nivea-sang-da-extra-bright-super-c-vitamin-serum-spf50-pa-180ml-p263108938,2,162000.0,Watsons Vietnam Official Store,337164,,Nivea,1730204103.578053
tiki,78615900,quan-dai-golf-nam-pgm-men-golf-pants-kuz056-p78615900,9,916050.0,PGM GOLF OFFICIAL STORE,1262,,PGM,1730204103.578053
tiki,144079763,cong-tac-cam-men-p144079763,11,125000.0,Bo Châu Books,259784,,NaN,1730204103.578053
tiki,4214495,ruot-men-gon-long-vu-go-ttobed-p4214495,4,1690000.0,Goûttobed,7652,,Goûttobed,1730204103.578053
tiki,252671563,sach-kombucha-tuyet-dinh-thuc-uong-len-men-ban-quyen-p252671563,1,273400.0,Gooda Official,272268,,NaN,1730204103.578053
tiki,143007217,men-vi-sinh-koika-clear-premium-dang-bot-bich-500g-men-xu-ly-nuoc-chuyen-dung-cho-ca-koi-p143007217,4,350000.0,KOIKA Aquarium,52794,,KOIKA,1730204103.578053
tiki,53135677,bao-cao-su-power-men-type-p53135677,25,63000.0,Vivian Store,121507,,Powermen,1730204103.578053
tiki,1024365,why-men-don-t-listen-and-women-can-t-read-maps-how-to-spot-the-differences-in-the-way-men-and-women-think-p1024365,57,284000.0,Xunhasaba Th gii Sách Ngoi vn,1231,,NaN,1730204103.578053
tiki,273545637,lan-ngan-mui-nu-kho-thoang-nivea-25ml-p273545637,0,46000.0,Watsons Vietnam Official Store,337164,,Nivea,1730204103.578053
tiki,274325481,dau-tay-trang-nivea-hokkaido-rosy-white-oil-infused-micellar-0-alcohol-chiet-xuat-hoa-hong-400ml-p274325481,0,194000.0,Watsons Vietnam Official Store,337164,,Nivea,1730204103.578053
tiki,275125263,son-duong-moi-dao-nivea-4-8g-p275125263,0,77000.0,Watsons Vietnam Official Store,337164,,Nivea,1730204103.578053
tiki,179981705,men-bo-vuc-tham-p179981705,0,72000.0,Ca hàng sách Nhà Xut Bn Tr,193159,,NaN,1730204103.578053
tiki,91276016,bo-am-tra-men-reu-p91276016,0,634400.0,Tinh Hoa Gm Vit,134923,,Bát Tràng,1730204103.578053
tiki,275597130,son-duong-moi-nivea-strawberry-shine-huong-dau-mau-do-thoi-4-8g-p275597130,0,77000.0,Pharmacity Flagship Store,221608,,Nivea,1730204103.578053
tiki,84162281,lo-toi-men-ran-ve-tung-loc-p84162281,0,1520000.0,Bát Tràng Ceramic,97126,,Bát Tràng,1730204103.578053
tiki,5512655,sourdough-bread-banh-mi-men-tu-nhien-p5512655,22,151550.0,Nhà Sách Tr Online,161219,,NaN,1730204103.578053
tiki,164047775,coc-su-trang-men-nhat-kinto-fog-mug-p164047775,5,251640.0,Lý Gia Viên,3068,,KINTO,1730204103.578053
tiki,101360945,bat-dieu-men-lam-bat-trang-p101360945,2,480000.0,Bát Tràng Ceramic,97126,,Bát Tràng,1730204103.578053
tiki,91274273,bo-do-tho-men-ran-co-ban-treo-81cm-p91274273,1,950000.0,Ca hàng gm s Bát Tràng,135368,,Bát Tràng,1730204103.578053
tiki,276252422,bat-to-loe-d18-men-xanh-hoa-bien-p276252422,2,199900.0,Gm S Gomie Cao Cp,357571,,Gomie Ceramic,1730204103.578053
tiki,94621280,dia-xin-dai-am-duong-men-lam-trang-tron-p94621280,5,73300.0, Th Phùng Gia,133378,,PHÙNG GIA ,1730204103.578053
tiki,271450534,bat-huong-men-ran-rong-noi-gom-su-g-t-p271450534,0,294000.0,Gm S G&T Official Store,267583,,Gm s G&T,1730204103.578053
tiki,249954990,noi-trang-men-bk-indigo-nhieu-kich-co-p249954990,2,3390000.0,Kitchen Koncept,8905,,BK,1730204103.578053
tiki,19247056,meetings-with-remarkable-men-p19247056,1,386120.0,Experal,14626,,NaN,1730204103.578053
tiki,149520260,sourdough-bread-banh-mi-men-tu-nhien-tai-ban-2021-p149520260,11,174000.0,Nhà sách Fahasa,53660,,NaN,1730204103.578053
tiki,54998953,zento-men-s-underwear-ma-03-size-xl-p54998953,25,33000.0,Lantavina,1928,,Zento,1730204103.578053
tiki,101360531,den-dau-bat-trang-men-ran-dap-noi-p101360531,0,250000.0,Ca hàng gm s Bát Tràng,135368,,Bát Tràng,1730204103.578053
tiki,53134937,bao-cao-su-power-men-ca-ngua-bac-p53134937,43,95000.0,Vivian Store,121507,,Powermen,1730204103.578053
tiki,275194018,miso-trang-men-gao-koji-yamagen-500g-p275194018,1,105000.0,ANBINH STORE,40740,,Koji Yamagen,1730204104.118636
tiki,178098704,ly-su-co-nap-men-hoa-bien-mau-thien-thanh-p178098704,2,125000.0,Gm Tinh Hoa Bát Tràng,252649,,Gm S Bát Tràng,1730204104.118636
tiki,176071556,men-dinh-duong-nutritional-yeast-bragg-p176071556,1,275000.0,ORGANIC STORES,9905,,Bragg,1730204104.118636
tiki,2324089,bao-cao-su-power-men-long-shock-12-chiec-p2324089,15,109000.0,Shop Adam,109252,,Powermen,1730204104.118636
tiki,109443339,dia-muoi-men-xanh-hoa-bien-dia-gia-vi-men-xanh-hoa-bien-duong-kinh-8cm-gom-su-cao-cap-unika-bat-trang-p109443339,11,41500.0,unikabattrang,187975,,Bát Tràng,1730204104.118636
tiki,108857623,coc-cafe-be-co-quai-men-gam-vang-d6xc7-coc-cafe-phe-cao-cap-men-gam-vang-gom-su-bat-trang-p108857623,23,80000.0,unikabattrang,187975,,Bát Tràng,1730204104.118636
tiki,426406,wordsworth-classics-little-men-and-jo-s-boys-p426406,10,144000.0,Xunhasaba Th gii Sách Ngoi vn,1231,,NaN,1730204104.118636
tiki,54733516,lo-cam-hoa-men-hoa-bien-gom-su-bat-trang-p54733516,0,330000.0,Ca hàng gm s Bát Tràng,135368,,Bát Tràng,1730204104.118636
tiki,129766565,eq-iq-giup-tre-lam-chu-cam-xuc-cam-men-p129766565,1,22000.0,Tiki Trading,1,,NaN,1730204104.118636
tiki,93003915,nuoc-hoa-nam-charme-sexy-men-100ml-p93003915,22,520000.0,M Phm N,883,,Charme,1730204104.118636
tiki,17461682,01-den-dau-tho-men-lam-gom-su-bat-trang-p17461682,3,450000.0,Gm s Gia Hng Bát tràng,42951,,Gm s Gia Hng Bát Tràng,1730204104.118636
tiki,156812772,men-dinh-duong-huu-co-nutritional-yeast-100gr-dragon-superfoods-p156812772,0,238000.0,ORGANIC STORES,9905,,Dragon Superfoods,1730204104.118636
tiki,173946664,of-mice-and-men-level-2-p173946664,5,102600.0,CDIMEX,73,,NaN,1730204104.118636
tiki,273341082,am-thuc-chinh-phuc-the-gioi-mon-len-men-p273341082,7,48900.0,Nhà sách Fahasa,53660,,NaN,1730204104.118636
tiki,273562023,bep-gas-don-rinnai-rv-150-g-mat-bep-men-va-kieng-bep-men-hang-chinh-hang-p273562023,3,419000.0,Rinnai Official,349062,,Rinnai,1730204104.118636
tiki,186607450,coc-trang-men-petromax-enamel-mug-360ml-p186607450,2,495000.0,Quân Camp,161884,,Petromax,1730204104.118636
tiki,89602942,men-vi-sinh-cho-ca-koika-bac-1-lit-p89602942,0,350000.0,KOIKA Aquarium,52794,,Liên Hip Phát,1730204104.118636
tiki,25142144,ca-men-zojirushi-sl-xe20-ad-p25142144,0,1019000.0,dienmaycuongviet,7880,,Zojirushi,1730204104.118636
tiki,275416532,cong-nghe-len-men-hnb-p275416532,0,102000.0,NewShop Official,34429,,NaN,1730204104.118636
tiki,55715228,zento-quan-lot-nam-thun-luoi-zento-men-s-underwear-p55715228,59,33000.0,Lantavina,1928,,KENDO,1730204104.118636
tiki,273562213,bep-gas-duong-rinnai-rv-mc15g-mat-bep-men-va-kieng-bep-men-hang-chinh-hang-p273562213,2,499000.0,Rinnai Official,349062,,Rinnai,1730204104.118636
tiki,91273613,lo-hoa-men-c-p91273613,0,700000.0,Bát Tràng Ceramic,97126,,Bát Tràng,1730204104.118636
tiki,116124657,binh-ho-lo-men-hoa-bien-2-mau-men-binh-ho-lo-bau-ho-lo-gom-su-cao-cap-bat-trang-p116124657,7,200000.0,unikabattrang,187975,,Bát Tràng,1730204104.118636
tiki,94106797,lo-loc-binh-men-ran-ve-sen-gia-tot-p94106797,0,680000.0,Bát Tràng Ceramic,97126,,Bát Tràng,1730204104.118636
tiki,1403247,nuoc-hoa-ck-eternity-aqua-for-men-edt-100ml-p1403247,16,1099900.0,M Phm CD,4434,,Calvin Klein,1730204104.118636
tiki,100790479,dia-muoi-men-hong-tuyet-dia-gia-vi-men-hong-tuyet-duong-kinh-d8cm-gom-su-cao-cap-bat-trang-p100790479,3,55000.0,unikabattrang,187975,,Bát Tràng,1730204104.118636
tiki,55706073,kendo-quan-lot-nam-kendo-boxer-silver-men-s-underwear-p55706073,66,63000.0,Lantavina,1928,,KENDO,1730204104.118636
tiki,101360873,bat-dieu-men-ran-bat-trang-p101360873,2,450000.0,Ca hàng gm s Bát Tràng,135368,,Bát Tràng,1730204104.118636
tiki,273949828,am-ca-phe-trang-men-2l-blackdog-bd-yc011-p273949828,1,850000.0,in dân dng và  Outdoor TL,320525,,Naturehike,1730204104.118636
tiki,272558552,how-to-kill-men-and-get-away-with-it-p272558552,1,415000.0,Blue Horizon Books,12696,,NaN,1730204104.118636
tiki,263034738,men-u-vi-sinh-trichoderma-1kg-p263034738,0,69000.0,Vigami store,310819,,Vigami,1730204104.118636
tiki,163526327,ly-su-co-nap-350ml-men-trang-p163526327,21,40000.0,Gm Tinh Hoa Bát Tràng,252649,,Bát Tràng,1730204104.118636
tiki,176260597,khay-gia-vi-hai-ngan-men-hoa-bien-dia-gia-vi-nuoc-cham-2-ngan-4-mau-men-gom-su-unika-bat-trang-p176260597,18,70000.0,unikabattrang,187975,,Bát Tràng,1730204104.118636
tiki,274396167,serum-chong-nang-sang-da-nivea-oil-control-spf50-pa-30ml-p274396167,1,90000.0,Watsons Vietnam Official Store,337164,,Nivea,1730204104.118636
tiki,271694619,giay-golf-nam-pgm-men-microfibre-golf-shoes-xz159-p271694619,0,2145000.0,PGM GOLF OFFICIAL STORE,1262,,PGM,1730204104.118636
tiki,147415593,sach-sourdough-bread-banh-mi-men-tu-nhien-tai-ban-p147415593,10,151850.0,Times Books,127989,,NaN,1730204104.118636
tiki,195696939,i-hate-men-p195696939,0,105200.0,Nhà sách Fahasa,53660,,NaN,1730204104.118636
tiki,48963638,noi-gang-phu-men-lodge-mau-trang-5-6l-p48963638,1,2164500.0,Kitchen Koncept,8905,,Lodge,1730204104.118636
tiki,49640465,sourdoughbread-banh-mi-men-tu-nhien-tai-ban-2020-p49640465,3,151550.0,Nhà Sách Tr Online,161219,,NaN,1730204104.118636
tiki,16375516,ban-chai-bao-ve-men-rang-pierrot-periodontitis-p16375516,8,78000.0,Skinlovershop,34358,,PIERROT,1730204104.118636
tiki,99929156,bo-am-tra-men-hoa-bien-nhieu-mau-p99929156,0,630000.0,Tinh Hoa Gm Vit,134923,,Bát Tràng,1730204104.591225
tiki,91275243,bo-am-tra-co-khac-noi-men-hoang-tho-p91275243,0,420000.0,Ca hàng gm s Bát Tràng,135368,,Bát Tràng,1730204104.591225
tiki,101360654,bo-am-chen-tho-men-ran-dap-noi-bat-trang-p101360654,1,345000.0,Ca hàng gm s Bát Tràng,135368,,Bát Tràng,1730204104.591225
tiki,84162475,chum-r-men-bong-10-lit-p84162475,0,250000.0,Bát Tràng Ceramic,97126,,Bát Tràng,1730204104.591225
tiki,276363228,kem-duong-am-nivea-creme-30ml-p276363228,0,51000.0,Watsons Vietnam Official Store,337164,,Nivea,1730204104.591225
tiki,76526351,chuyen-cua-bap-an-mo-va-xom-doi-rom-giai-thuong-de-men-lan-thu-nhat-hang-muc-khat-vong-de-men-p76526351,25,46500.0,Nhà sách Fahasa,53660,,NaN,1730204104.591225
tiki,274462891,sach-ngoai-van-men-without-women-haruki-murakami-p274462891,1,299000.0,Tazano Official Store,1308,,NaN,1730204104.591225
tiki,94888677,choe-tho-nho-men-lam-trang-noi-hoa-tiet-rong-p94888677,0,305000.0, Th Phùng Gia,133378,,PHÙNG GIA ,1730204104.591225
tiki,100761215,bat-to-can-men-reu-17x5cm-to-can-men-reu-gom-su-cao-cap-bat-trang-p100761215,6,190000.0,unikabattrang,187975,,Bát Tràng,1730204104.591225
tiki,88084489,chum-sanh-khong-trang-men-20-lit-bat-trang-p88084489,2,480000.0,Bát Tràng Ceramic,97126,,Bát Tràng,1730204104.591225
tiki,106100861,coc-su-bat-trang-co-nap-ve-hoa-men-kem-p106100861,18,65000.0,Ca hàng gm s Bát Tràng,135368,,Bát Tràng,1730204104.591225
tiki,91275479,bo-do-tho-men-lam-ve-vang-hang-cao-cap-p91275479,0,26650000.0,Tinh Hoa Gm Vit,134923,,Bát Tràng,1730204104.591225
tiki,13173376,thuc-pham-chuc-nang-men-vi-sinh-bio-techcomin-dha-p13173376,17,110000.0,BHD Shop,24658,,Nht Vit Pharma,1730204104.591225
tiki,275405379,hat-cacao-tho-len-men-1kg-o-petit-p275405379,1,270000.0,O'PETIT,346733,,O'PETIT,1730204104.591225
tiki,91275483,bo-am-tra-men-ran-p91275483,0,468000.0,Tinh Hoa Gm Vit,134923,,Bát Tràng,1730204104.591225
tiki,100760735,binh-tru-cam-hoa-men-gam-vang-binh-hoa-hinh-tru-lo-hoa-than-dung-men-gam-vang-gom-su-cao-cap-bat-trang-p100760735,2,659000.0,unikabattrang,187975,,Bát Tràng,1730204104.591225
tiki,171194093,bo-dia-la-men-kem-ve-tay-bat-trang-p171194093,2,360000.0,Gm Giang Bát Tràng,256698,,Bát Tràng,1730204104.591225
tiki,197635906,cuon-sach-sourdough-bread-banh-mi-men-tu-nhien-p197635906,4,151850.0,VBooks,60209,,NaN,1730204104.591225
tiki,500024,toi-men-than-tap-1-p500024,1,42900.0,Nhà sách Fahasa,53660,,NaN,1730204104.591225
tiki,270184882,bo-bat-dia-men-tieu-co-gosu-trang-men-cao-cap-phong-cach-co-dien-p270184882,1,730550.0,Gm s GOSU,217944,,GOSU,1730204104.591225
tiki,94107490,bo-do-tho-cung-men-lam-p94107490,0,2150000.0,Ca hàng gm s Bát Tràng,135368,,Bát Tràng,1730204104.591225
tiki,73228546,combo-3-cuon-khung-long-than-men-p73228546,5,189600.0,NHBook,7734,,NaN,1730204104.591225
tiki,215748697,chuan-men-tro-thanh-mot-nguoi-dan-ong-thuc-thu-p215748697,1,77600.0,Nhà Sách Tr Online,161219,,NaN,1730204104.591225
tiki,55611268,bo-am-tra-men-nau-ve-mai-tach-lot-p55611268,4,480000.0,Ca hàng gm s Bát Tràng,135368,,Bát Tràng,1730204104.591225
tiki,138812101,nuoc-hoa-nam-moschino-toy-boy-men-edp-100ml-p138812101,14,1800000.0,Rosa Perfume,40786,,Moschino,1730204104.591225
tiki,275513007,ngoi-trang-men-cao-cap-casa-pro-men-bong-cao-cap-chong-tham-chong-reu-moc-hoa-sen-home-hang-chinh-hang-p275513007,0,30000.0,Hoa Sen Home Official Store,354936,,Hoa Sen Home,1730204104.591225
tiki,110783364,bo-am-tra-men-xanh-hoa-bien-actx3-bo-am-che-men-bien-xanh-gom-su-bat-trang-p110783364,3,800000.0,unikabattrang,187975,,Bát Tràng,1730204104.591225
tiki,99418694,ao-nguc-ren-men-mac-om-dang-p99418694,0,50000.0, lót Hoàng Gia,133556,,OEM,1730204104.591225
tiki,91274913,bo-am-tra-men-hoa-bien-p91274913,1,897000.0,Tinh Hoa Gm Vit,134923,,Bát Tràng,1730204104.591225
tiki,100790484,dia-chiec-la-nhon-men-gam-vang-dia-chiec-la-men-hoa-bien-gom-su-cao-cap-bat-trang-p100790484,2,209000.0,unikabattrang,187975,,Bát Tràng,1730204104.591225
tiki,276248800,bat-com-d11-men-xanh-hoa-bien-bat-men-xanh-bien-cuc-chat-p276248800,4,75000.0,Gm S Gomie Cao Cp,357571,,Gomie Ceramic,1730204104.591225
tiki,176654107,bo-sake-cao-men-gam-vang-khay-quat-set-sake-men-hoa-bien-gom-unika-bat-trang-p176654107,1,435000.0,unikabattrang,187975,,Gm S Bát Tràng,1730204104.591225
tiki,100762153,bat-to-nong-men-xanh-hoa-bien-d17-x8m-bat-nong-men-hoa-bien-cao-cap-p100762153,5,219000.0,unikabattrang,187975,,Bát Tràng,1730204104.591225
tiki,99929599,bo-do-tho-men-lam-ngoc-ve-vang-p99929599,0,5900000.0,Tinh Hoa Gm Vit,134923,,Bát Tràng,1730204104.591225
tiki,91275298,bo-am-tra-men-ran-co-p91275298,1,800000.0,Ca hàng gm s Bát Tràng,135368,,Bát Tràng,1730204104.591225
tiki,20006385,bo-doi-cham-soc-toan-dien-men-stay-simplicity-p20006385,75,334000.0,Men Stay Simplicity Store,84036,,Men Stay Simplicity,1730204104.591225
tiki,275257364,ngoi-trang-men-cao-cap-casa-pro-men-bong-cao-cap-chong-tham-chong-reu-moc-hoa-sen-home-hang-chinh-hang-p275257364,0,30000.0,HOASENHOME,228322,,Casa Pro,1730204104.591225
tiki,273562187,bep-gas-duong-rinnai-rv-770-g-mat-bep-men-va-kieng-bep-men-hang-chinh-hang-p273562187,0,1374000.0,Rinnai Official,349062,,Rinnai,1730204104.592226
tiki,273545633,xit-ngan-mui-nivea-tuoi-mat-suc-song-anti-perspirant-fresh-energy-quick-dry-150ml-p273545633,3,98000.0,Watsons Vietnam Official Store,337164,,Nivea,1730204104.592226
tiki,273253988,phi-chan-men-long-ruot-dat-khi-co-nhu-cau-chan-men-p273253988,0,285000.0,À i Concept,347148,,À i Concept,1730204104.592226
